5422,C,E,Zalewski,Roma,5,8,-3,5,9,-4,15,15
5688,C,M;C,Harroui,Frosinone,5,4,1,6,5,1,22,27
6206,C,C,Fabbian,Bologna,5,5,0,5,5,0,10,10
6410,C,M;C,Kaba,Lecce,5,5,0,5,6,-1,7,8
6479,C,M;C,Kutlu,Genoa,5,4,1,5,5,0,6,7
27,C,M,Grassi,Empoli,4,5,-1,4,5,-1,6,8
666,C,C,Machin,Monza,4,5,-1,3,4,-1,6,5
694,C,W,Baez,Frosinone,4,3,1,4,3,1,14,14
2692,C,W,Castillejo,Sassuolo,4,5,-1,4,4,0,9,7
2818,C,M;C,Bennacer,Milan,4,10,-6,5,11,-6,9,10
4377,C,C;T,Castrovilli,Fiorentina,4,10,-6,3,9,-6,9,9
4681,C,M;C,Lopez M.,Fiorentina,4,8,-4,5,9,-4,22,25
4892,C,W,Saelemaekers,Bologna,4,5,-1,4,5,-1,25,25
5267,C,M;C,Racic,Sassuolo,4,4,0,4,5,-1,8,10
5298,C,C,Pobega,Milan,4,5,-1,4,4,0,11,11
5457,C,C,Maleh,Empoli,4,5,-1,4,4,0,10,10
5504,C,M;C,Coulibaly L.,Salernitana,4,8,-4,5,9,-4,18,20
5875,C,T,Adli,Milan,4,1,3,4,1,3,10,5
5919,C,W,Tchaouna,Salernitana,4,3,1,4,2,2,15,15
5999,C,C,Gonzalez J.,Lecce,4,7,-3,4,7,-3,9,9
6216,C,W,Mboula,Verona,4,10,-6,3,9,-6,10,10
6225,C,M;C,El Azzouzi,Bologna,4,1,3,4,1,3,2,2
6402,C,M;C,Cajuste ,Napoli,4,7,-3,4,8,-4,12,14
6448,C,T,Martegani,Salernitana,4,4,0,4,3,1,10,8
6458,C,C;T,Serdar,Verona,4,5,-1,4,5,-1,12,7
6486,C,C;W;T,Suslov,Verona,4,3,1,5,5,0,5,7
2839,C,W,Sottil,Fiorentina,3,8,-5,3,8,-5,12,12
5719,C,M;C,Asllani,Inter,3,4,-1,3,5,-2,8,10
5884,C,C,Ranocchia F.,Empoli,3,5,-2,3,4,-1,8,10
5992,C,C;T,Bondo,Monza,3,1,2,3,1,2,1,1
6423,C,M;C,Legowski,Salernitana,3,1,2,3,1,2,6,8
65,C,T,Mancosu,Cagliari,2,7,-5,2,6,-4,22,17
1871,C,M;C,Deiola,Cagliari,2,4,-2,2,4,-2,9,10
1978,C,C;T,Sensi,Inter,2,7,-5,2,7,-5,10,10
2825,C,M;C,Bourabia,Frosinone,2,4,-2,2,5,-3,8,10
4896,C,T;A,Maldini,Empoli,2,5,-3,2,5,-3,7,7
4988,C,C,Maggiore,Salernitana,2,3,-1,2,3,-1,7,7
5510,C,W,Romero L.,Milan,2,4,-2,2,4,-2,8,8
5735,C,T,Volpato,Sassuolo,2,3,-1,2,3,-1,4,4
6024,C,M;C,Sulemana I.,Cagliari,2,3,-1,1,2,-1,7,9
6106,C,T;A,Carboni V.,Monza,2,2,0,2,2,0,4,3
6236,C,M;C,Amatucci,Fiorentina,2,1,1,2,1,1,1,2
6393,C,W;T,Infantino,Fiorentina,2,5,-3,2,6,-4,9,12
6420,C,C;T,Pagano,Roma,2,1,1,2,1,1,1,1
6424,C,M;C,Prati,Cagliari,2,2,0,3,3,0,4,5
500,C,C,Lulic K.,Frosinone,1,2,-1,1,2,-1,3,3
2076,C,M;C,Rog,Cagliari,1,1,0,1,1,0,1,1
4349,C,M;C,Nicolussi Caviglia,Juventus,1,2,-1,1,2,-1,2,2
4384,C,C,Jagiello,Genoa,1,3,-2,1,3,-2,5,4
4501,C,M;C,Obiang,Sassuolo,1,3,-2,1,3,-2,3,3
4725,C,M,Demme,Napoli,1,1,0,1,1,0,1,1
4787,C,C;W;T,Quina,Udinese,1,4,-3,1,5,-4,4,6
4870,C,M;C,Adopo,Atalanta,1,2,-1,1,2,-1,4,5
5286,C,M;C,Akpa Akpro,Monza,1,3,-2,1,3,-2,3,3
5425,C,C;T,Urbanski,Bologna,1,1,0,1,1,0,2,2
5674,C,C,Basic,Lazio,1,4,-3,1,4,-3,6,5
5824,C,T;A,Pafundi,Udinese,1,1,0,1,1,0,1,1
5947,C,C,Hrustic,Verona,1,3,-2,1,3,-2,4,3
5998,C,W,Zerbin,Napoli,1,1,0,1,1,0,1,1
6168,C,M;C,Faticanti,Lecce,1,1,0,1,1,0,6,6
6170,C,C,Gineitis,Torino,1,1,0,1,1,0,4,4
6203,C,M;C,Belardinelli,Empoli,1,2,-1,1,2,-1,3,3
6212,C,C,Zarraga,Udinese,1,3,-2,1,3,-2,4,3
6221,C,M;C,Camara E.,Udinese,1,3,-2,1,4,-3,4,5
6241,C,C;W;T,Gelli,Frosinone,1,1,0,1,1,0,1,1
6246,C,M;C,Lipani,Sassuolo,1,1,0,1,1,0,1,1
6254,C,M;C,Joselito,Verona,1,1,0,1,1,0,1,1
2764,A,Pc,Martinez L.,Inter,43,37,6,43,37,6,481,481
4661,A,Pc,Osimhen,Napoli,35,43,-8,35,43,-8,403,403
531,A,A,Berardi,Sassuolo,33,30,3,33,30,3,292,292
4200,A,Pc,Giroud,Milan,32,24,8,32,24,8,314,314
2531,A,Pc,Lukaku,Roma,31,31,0,31,31,0,326,326
4871,A,Pc,Thuram,Inter,31,23,8,31,23,8,280,283
4510,A,A,Rafael Leao,Milan,30,31,-1,30,31,-1,280,290
2137,A,Pc,Scamacca,Atalanta,28,25,3,28,25,3,285,280
5839,A,A,Kvaratskhelia,Napoli,27,31,-4,27,31,-4,261,261
2841,A,Pc,Vlahovic,Juventus,25,28,-3,25,28,-3,288,288
4179,A,A,Gonzalez N.,Fiorentina,25,15,10,25,15,10,193,193
4730,A,A,Lookman,Atalanta,25,26,-1,25,26,-1,154,154
5672,A,Pc,Dia,Salernitana,24,26,-2,24,26,-2,90,80
6228,A,Pc,Retegui,Genoa,24,23,1,24,23,1,75,65
309,A,A,Dybala,Roma,22,30,-8,22,30,-8,280,290
2002,A,A,Chiesa,Juventus,22,17,5,22,17,5,172,172
5086,A,Pc,Zirkzee,Bologna,22,11,11,22,10,12,127,127
785,A,Pc,Immobile,Lazio,21,32,-11,21,32,-11,288,288
608,A,Pc,Zapata D.,Torino,20,19,1,20,19,1,80,70
2012,A,Pc,Milik,Juventus,20,18,2,20,17,3,38,28
2038,A,Pc,Pinamonti,Sassuolo,20,13,7,20,12,8,60,50
5734,A,W;A,Soule',Frosinone,19,4,15,20,5,15,69,80
6435,A,Pc,Krstovic,Lecce,19,11,8,19,11,8,82,72
6060,A,A,Lauriente',Sassuolo,18,21,-3,18,21,-3,60,55
479,A,Pc,Sanabria,Torino,17,24,-7,17,24,-7,41,31
4923,A,Pc,Colombo,Monza,17,10,7,17,9,8,76,66
4371,A,A,Raspadori,Napoli,16,10,6,16,10,6,71,71
5297,A,A,Luvumbo,Cagliari,16,8,8,16,8,8,41,41
6227,A,Pc,Okafor,Milan,16,16,0,16,15,1,30,20
441,A,Pc,Belotti,Roma,15,9,6,14,8,6,38,34
4268,A,Pc,Arnautovic,Inter,15,23,-8,15,23,-8,40,30
5336,A,Pc,Nzola,Fiorentina,15,23,-8,15,23,-8,40,30
6145,A,A,Ngonge,Verona,14,12,2,14,12,2,35,35
6207,A,A,Almqvist,Lecce,14,10,4,14,10,4,33,33
6226,A,Pc,Castellanos,Lazio,14,13,1,14,12,2,45,35
6439,A,Pc,Cheddira,Frosinone,14,11,3,14,11,3,32,22
2819,A,Pc,Caputo,Empoli,13,15,-2,13,15,-2,42,32
4184,A,W;A,Brekalo,Fiorentina,12,11,1,12,13,-1,20,25
4359,A,Pc,Piccoli,Lecce,11,7,4,11,6,5,8,7
5471,A,Pc,Djuric,Verona,11,9,2,12,8,4,15,10
5795,A,Pc,Azmoun,Roma,11,13,-2,10,12,-2,23,13
6001,A,A,Banda,Lecce,11,8,3,11,8,3,27,27
6215,A,Pc,Lucca,Udinese,11,6,5,11,5,6,34,24
505,A,A,Bonazzoli,Verona,10,7,3,10,7,3,15,10
507,A,Pc,Muriel,Atalanta,10,14,-4,10,13,-3,32,22
537,A,A,Sansone,Lecce,10,7,3,10,7,3,14,14
2061,A,Pc,Simeone,Napoli,10,13,-3,9,12,-3,27,17
2762,A,A,Kouame',Fiorentina,10,9,1,10,9,1,20,20
2369,A,A,Thauvin,Udinese,9,11,-2,9,11,-2,28,28
2475,A,A,Sanchez,Inter,9,15,-6,9,15,-6,29,29
4436,A,A,Cambiaghi,Empoli,9,12,-3,9,12,-3,35,35
5807,A,A,Jovane,Salernitana,9,5,4,9,5,4,20,10
6214,A,Pc,Cuni,Frosinone,9,4,5,8,3,5,25,15
6409,A,Pc,Beltran L.,Fiorentina,9,16,-7,9,16,-7,40,30
383,A,Pc,Petagna,Cagliari,8,13,-5,8,13,-5,21,11
2097,A,Pc,Kean,Juventus,8,11,-3,8,10,-2,30,20
5311,A,Pc,Shomurodov,Cagliari,8,13,-5,8,13,-5,9,9
6229,A,Pc,Toure' E.,Atalanta,8,16,-8,7,15,-8,35,25
247,A,Pc,Pavoletti,Cagliari,7,4,3,7,3,4,14,14
1939,A,Pc,Lapadula,Cagliari,7,15,-8,7,15,-8,32,22
1958,A,A,Caprari,Monza,7,14,-7,7,14,-7,20,20
2438,A,Pc,Jovic,Milan,7,14,-7,6,13,-7,27,17
2489,A,A,Pedro,Lazio,7,12,-5,7,12,-5,20,20
2544,A,Pc,Abraham,Roma,7,15,-8,7,15,-8,20,20
5882,A,A,Mota,Monza,7,11,-4,7,11,-4,22,22
6398,A,A,Isaksen,Lazio,7,12,-5,7,12,-5,15,15
2119,A,A,Deulofeu,Udinese,6,14,-8,6,14,-8,20,24
5529,A,Pc,Henry,Verona,6,12,-6,5,11,-6,6,6
5637,A,Pc,Davis K.,Udinese,6,10,-4,6,10,-4,15,15
6205,A,Pc,Mulattieri,Sassuolo,6,11,-5,6,10,-4,10,5
6425,A,Pc,Ikwuemesi,Salernitana,6,1,5,6,1,5,20,10
6459,A,A,Karlsson,Bologna,6,11,-5,6,11,-5,18,18
643,A,A,Defrel,Sassuolo,5,9,-4,5,9,-4,12,13
2325,A,A,Karamoh,Torino,5,10,-5,5,10,-5,6,6
5364,A,A,Caso,Frosinone,5,6,-1,5,6,-1,9,9
5500,A,A,Cancellieri,Empoli,5,5,0,5,5,0,20,20
5676,A,A,Success,Udinese,5,7,-2,5,7,-2,18,18
6213,A,Pc,Brenner,Udinese,5,11,-6,4,10,-6,10,10
2103,A,Pc,Pellegri,Torino,4,8,-4,4,7,-3,15,10
5506,A,A,Ekuban,Genoa,4,1,3,4,1,3,5,25
5806,A,A,Seck,Torino,4,3,1,4,3,1,11,14
5842,A,Pc,Botheim,Salernitana,3,8,-5,2,7,-5,10,8
281,A,Pc,Puscas,Genoa,2,2,0,2,1,1,5,5
472,A,Pc,Destro,Empoli,2,1,1,2,1,1,1,1
1997,A,Pc,Simy,Salernitana,2,1,1,2,1,1,1,1
5446,A,Pc,Van Hooijdonk,Bologna,2,3,-1,2,3,-1,8,8
5776,A,A,Ceide,Sassuolo,2,1,1,2,1,1,1,1
6204,A,A,Kvernadze,Frosinone,2,3,-1,2,3,-1,6,6
6395,A,Pc,Shpendi S.,Empoli,2,1,1,2,1,1,8,8
6427,A,Pc,Stewart,Salernitana,2,1,1,2,1,1,1,1
6490,A,Pc,Cruz,Verona,2,3,-1,2,3,-1,8,8
5060,A,A,Ake' M.,Udinese,1,1,0,1,1,0,2,2
5395,A,A,Braaf,Verona,1,1,0,1,1,0,1,1
5439,A,A,Kallon,Verona,1,2,-1,1,2,-1,2,2
5505,A,Pc,Kaio Jorge,Frosinone,1,1,0,1,1,0,11,11
5845,A,Pc,Alvarez A.,Sassuolo,1,5,-4,1,4,-3,5,4
6160,A,Pc,Vivaldo,Udinese,1,1,0,1,1,0,1,1
6242,A,A,Bidaoui,Frosinone,1,1,0,1,1,0,1,1
6250,A,Pc,Maric,Monza,1,1,0,1,1,0,1,1
6418,A,Pc,Burnete,Lecce,1,1,0,1,1,0,2,2
6419,A,A,Corfitzen,Lecce,1,1,0,1,1,0,1,1
6434,A,A,Yildiz,Juventus,1,1,0,1,1,0,3,3
